"","season_year","unique_code","cruise","S_L","S_S","latitude","longitude","month","year","Bathylagoides.wesethi","Ceratoscopelus.townsendi","Chauliodus.macouni","Diogenichthys.atlanticus","Leuroglossus.stilbius","Lipolagus.ochotensis","Protomyctophum.crockeri","Stenobrachius.leucopsarus","Symbolophorus.californiensis","Tarletonbeania.crenularis","Triphoturus.mexicanus","Vinciguerria.lucetia","S_C","S_SC","season","line_station","sampling_extent"
"1555","fall 1964","6410 BD 93.3 40 C1","6410 BD",93.3,40,32.5,-118.1916667,10,1964,0,0,0,0,0,0,0,0,0,0,30.1,0,6410,"BD","fall","93.3 40","136.7  to  80"
"1556","fall 1964","6410 BD 106.7 90 C1","6410 BD",106.7,90,28.53333333,-119.9916667,10,1964,70.38,64.26,0,6.12,0,0,0,0,0,0,9.18,315.18,6410,"BD","fall","106.7 90","136.7  to  80"
"1557","fall 1964","6410 BD 103.3 90 C1","6410 BD",103.3,90,29.11666667,-120.3916667,10,1964,0,0,0,0,0,0,0,0,0,0,18.6,65.1,6410,"BD","fall","103.3 90","136.7  to  80"
"1558","fall 1964","6410 BD 120 55 C1","6410 BD",120,55,27.34333333,-116.2133333,10,1964,37.83,8.73,0,0,0,0,2.91,0,0,0,8.73,197.88,6410,"BD","fall","120 55","136.7  to  80"
"1559","fall 1964","6410 BD 120 60 C1","6410 BD",120,60,27.21666667,-116.5033333,10,1964,11.6,0,0,2.9,0,0,0,0,2.9,0,8.7,34.8,6410,"BD","fall","120 60","136.7  to  80"
"1560","fall 1964","6410 BD 110 50 C1","6410 BD",110,50,29.25833333,-116.975,10,1964,3.17,6.34,0,0,0,0,6.34,0,0,0,196.54,278.96,6410,"BD","fall","110 50","136.7  to  80"
"1561","fall 1964","6410 BD 120 65 C1","6410 BD",120,65,27.09166667,-116.8166667,10,1964,11.36,2.84,0,0,0,0,0,0,0,0,14.2,144.84,6410,"BD","fall","120 65","136.7  to  80"
"1562","fall 1964","6410 BD 120 70 C1","6410 BD",120,70,26.88,-117.1666667,10,1964,0,0,0,3,0,0,3,0,0,0,6,51,6410,"BD","fall","120 70","136.7  to  80"
"1563","fall 1964","6410 BD 90 80 C1","6410 BD",90,80,31.76666667,-121.3333333,10,1964,11.48,0,5.74,2.87,0,0,0,0,14.35,0,0,0,6410,"BD","fall","90 80","136.7  to  80"
"1564","fall 1964","6410 BD 100 30 C1","6410 BD",100,30,31.675,-116.775,10,1964,0,0,0,0,0,0,0,0,0,0,17.22,0,6410,"BD","fall","100 30","136.7  to  80"
"1565","fall 1964","6410 BD 100 35 C1","6410 BD",100,35,31.50833333,-117.1166667,10,1964,0,0,0,0,0,0,0,0,0,0,14.8,0,6410,"BD","fall","100 35","136.7  to  80"
"1566","fall 1964","6410 BD 100 40 C1","6410 BD",100,40,31.35,-117.45,10,1964,0,0,2.93,0,0,0,0,0,0,0,2.93,0,6410,"BD","fall","100 40","136.7  to  80"
"1567","fall 1964","6410 BD 100 50 C1","6410 BD",100,50,31.03333333,-118.1416667,10,1964,6,0,3,0,0,0,3,0,0,0,6,18,6410,"BD","fall","100 50","136.7  to  80"
"1568","fall 1964","6410 BD 100 55 C1","6410 BD",100,55,30.80833333,-118.48,10,1964,0,0,0,0,0,0,0,0,0,0,0,2.98,6410,"BD","fall","100 55","136.7  to  80"
"1569","fall 1964","6410 BD 96.7 50 C1","6410 BD",96.7,50,31.58333333,-118.5,10,1964,0,0,0,0,0,0,5.96,0,0,0,2.98,0,6410,"BD","fall","96.7 50","136.7  to  80"
"1570","fall 1964","6410 BD 110 32 C1","6410 BD",110,32,29.86666667,-115.7966667,10,1964,0,0,0,0,0,0,0,0,0,0,1.88,0,6410,"BD","fall","110 32","136.7  to  80"
"1571","fall 1964","6410 BD 96.7 90 C1","6410 BD",96.7,90,30.29166667,-121.205,10,1964,17.82,0,0,5.94,0,0,2.97,0,14.85,0,8.91,0,6410,"BD","fall","96.7 90","136.7  to  80"
"1572","fall 1964","6410 BD 126.7 55 C1","6410 BD",126.7,55,26.2,-115.445,10,1964,5.84,0,0,2.92,0,0,0,0,0,0,17.52,8.76,6410,"BD","fall","126.7 55","136.7  to  80"
"1573","fall 1964","6410 BD 113.3 50 C1","6410 BD",113.3,50,28.675,-116.6,10,1964,0,0,0,0,0,0,0,0,0,0,42.28,6.04,6410,"BD","fall","113.3 50","136.7  to  80"
"1574","fall 1964","6410 BD 86.7 45 C1","6410 BD",86.7,45,33.5,-119.3166667,10,1964,0,0,0,0,0,0,0,0,0,0,9.81,0,6410,"BD","fall","86.7 45","136.7  to  80"
"1575","fall 1964","6410 BD 86.7 50 C1","6410 BD",86.7,50,33.33333333,-119.6583333,10,1964,0,0,0,0,0,0,0,0,0,0,2.6,0,6410,"BD","fall","86.7 50","136.7  to  80"
"1576","fall 1964","6410 BD 123.3 37 C1","6410 BD",123.3,37,27.4,-114.6666667,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","123.3 37","136.7  to  80"
"1577","fall 1964","6410 BD 86.7 55 C1","6410 BD",86.7,55,33.16666667,-120,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","86.7 55","136.7  to  80"
"1578","fall 1964","6410 BD 133.3 35 C1","6410 BD",133.3,35,25.74166667,-113.4416667,10,1964,0,0,0,0,0,0,0,0,0,0,6.46,12.92,6410,"BD","fall","133.3 35","136.7  to  80"
"1579","fall 1964","6410 BD 86.7 70 C1","6410 BD",86.7,70,32.66666667,-121.0083333,10,1964,0,0,0,0,0,0,0,0,0,3.18,0,0,6410,"BD","fall","86.7 70","136.7  to  80"
"1580","fall 1964","6410 BD 86.7 80 C1","6410 BD",86.7,80,32.33333333,-121.725,10,1964,34.65,6.3,0,3.15,0,0,9.45,0,9.45,3.15,0,6.3,6410,"BD","fall","86.7 80","136.7  to  80"
"1581","fall 1964","6410 BD 86.7 90 C1","6410 BD",86.7,90,31.99166667,-122.5266667,10,1964,14.85,2.97,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","86.7 90","136.7  to  80"
"1582","fall 1964","6410 BD 130 45 C1","6410 BD",130,45,25.98333333,-114.45,10,1964,27,0,0,6,0,0,0,0,0,0,66,408,6410,"BD","fall","130 45","136.7  to  80"
"1583","fall 1964","6410 BD 96.7 55 C1","6410 BD",96.7,55,31.43666667,-118.8583333,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","96.7 55","136.7  to  80"
"1584","fall 1964","6410 BD 116.7 40 C1","6410 BD",116.7,40,28.46333333,-115.5916667,10,1964,3.19,0,0,0,0,0,3.19,0,0,0,19.14,51.04,6410,"BD","fall","116.7 40","136.7  to  80"
"1585","fall 1964","6410 BD 116.7 45 C1","6410 BD",116.7,45,28.3,-115.9333333,10,1964,3.35,0,0,0,3.35,0,6.7,0,0,0,113.9,16.75,6410,"BD","fall","116.7 45","136.7  to  80"
"1586","fall 1964","6410 BD 116.7 50 C1","6410 BD",116.7,50,28.10333333,-116.3,10,1964,11.48,0,0,0,0,0,0,0,2.87,0,2.87,40.18,6410,"BD","fall","116.7 50","136.7  to  80"
"1587","fall 1964","6410 BD 106.7 35 C1","6410 BD",106.7,35,30.33333333,-116.3833333,10,1964,0,0,0,0,0,0,2.8,0,0,0,36.4,11.2,6410,"BD","fall","106.7 35","136.7  to  80"
"1588","fall 1964","6410 BD 90 60 C1","6410 BD",90,60,32.41666667,-119.96,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","90 60","136.7  to  80"
"1589","fall 1964","6410 BD 130 60 C1","6410 BD",130,60,25.48333333,-115.4,10,1964,6.42,0,0,3.21,0,0,0,0,0,0,19.26,73.83,6410,"BD","fall","130 60","136.7  to  80"
"1590","fall 1964","6410 BD 133.3 30 C1","6410 BD",133.3,30,25.90833333,-113.125,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","133.3 30","136.7  to  80"
"1591","fall 1964","6410 BD 136.7 55 C1","6410 BD",136.7,55,24.50833333,-114.3333333,10,1964,0,0,0,0,0,0,0,0,0,0,9.48,47.4,6410,"BD","fall","136.7 55","136.7  to  80"
"1592","fall 1964","6410 BD 136.7 60 C1","6410 BD",136.7,60,24.34166667,-114.6633333,10,1964,0,0,0,0,0,0,0,0,0,0,0,39.78,6410,"BD","fall","136.7 60","136.7  to  80"
"1593","fall 1964","6410 BD 96.7 30 C1","6410 BD",96.7,30,32.26666667,-117.1166667,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","96.7 30","136.7  to  80"
"1594","fall 1964","6410 BD 100 45 C1","6410 BD",100,45,31.175,-117.8,10,1964,5.34,0,0,0,0,0,5.34,0,0,0,2.67,0,6410,"BD","fall","100 45","136.7  to  80"
"1595","fall 1964","6410 BD 133.3 55 C1","6410 BD",133.3,55,25.08333333,-114.7116667,10,1964,0,0,0,0,0,0,0,0,0,0,0,3.09,6410,"BD","fall","133.3 55","136.7  to  80"
"1596","fall 1964","6410 BD 93.3 45 C1","6410 BD",93.3,45,32.33333333,-118.5533333,10,1964,0,0,3.07,0,0,0,3.07,0,0,0,9.21,0,6410,"BD","fall","93.3 45","136.7  to  80"
"1597","fall 1964","6410 BD 93.3 50 C1","6410 BD",93.3,50,32.16666667,-118.8916667,10,1964,0,0,0,0,0,0,3.2,0,0,0,0,0,6410,"BD","fall","93.3 50","136.7  to  80"
"1598","fall 1964","6410 BD 110 35 C1","6410 BD",110,35,29.76666667,-116,10,1964,0,0,0,0,0,0,0,0,0,0,6.14,3.07,6410,"BD","fall","110 35","136.7  to  80"
"1599","fall 1964","6410 BD 110 40 C1","6410 BD",110,40,29.61666667,-116.3083333,10,1964,2.98,0,0,2.98,0,0,0,0,0,0,2.98,5.96,6410,"BD","fall","110 40","136.7  to  80"
"1600","fall 1964","6410 BD 110 45 C1","6410 BD",110,45,29.44166667,-116.6583333,10,1964,25.12,0,0,0,0,0,0,0,0,0,91.06,157,6410,"BD","fall","110 45","136.7  to  80"
"1601","fall 1964","6410 BD 110 55 C1","6410 BD",110,55,29.105,-117.3283333,10,1964,12.36,18.54,0,0,0,0,6.18,0,3.09,0,228.66,126.69,6410,"BD","fall","110 55","136.7  to  80"
"1602","fall 1964","6410 BD 93.3 80 C1","6410 BD",93.3,80,31.16666667,-120.925,10,1964,2.89,0,2.89,0,0,0,0,0,2.89,0,0,0,6410,"BD","fall","93.3 80","136.7  to  80"
"1603","fall 1964","6410 BD 93.3 90 C1","6410 BD",93.3,90,30.85,-121.5833333,10,1964,0,0,0,0,0,0,3.08,0,0,3.08,6.16,3.08,6410,"BD","fall","93.3 90","136.7  to  80"
"1604","fall 1964","6410 BD 113.3 70 C1","6410 BD",113.3,70,28.03333333,-117.925,10,1964,0,0,0,0,0,0,0,0,0,0,27.5,22,6410,"BD","fall","113.3 70","136.7  to  80"
"1605","fall 1964","6410 BD 86.7 60 C1","6410 BD",86.7,60,33.00833333,-120.3466667,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","86.7 60","136.7  to  80"
"1606","fall 1964","6410 BD 103.3 45 C1","6410 BD",103.3,45,30.63,-117.4333333,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","103.3 45","136.7  to  80"
"1607","fall 1964","6410 BD 103.3 50 C1","6410 BD",103.3,50,30.44166667,-117.7533333,10,1964,0,0,0,0,0,0,3,0,0,0,3,3,6410,"BD","fall","103.3 50","136.7  to  80"
"1608","fall 1964","6410 BD 96.7 45 C1","6410 BD",96.7,45,31.75,-118.1666667,10,1964,0,0,3.14,0,0,0,6.28,0,0,0,53.38,3.14,6410,"BD","fall","96.7 45","136.7  to  80"
"1609","fall 1964","6410 BD 103.3 65 C1","6410 BD",103.3,65,29.93333333,-118.7416667,10,1964,16,3.2,0,0,0,0,12.8,0,6.4,0,86.4,32,6410,"BD","fall","103.3 65","136.7  to  80"
"1610","fall 1964","6410 BD 103.3 70 C1","6410 BD",103.3,70,29.775,-119.0833333,10,1964,0,0,0,0,0,0,0,0,0,0,19.74,3.29,6410,"BD","fall","103.3 70","136.7  to  80"
"1611","fall 1964","6410 BD 96.7 60 C1","6410 BD",96.7,60,31.275,-119.2083333,10,1964,0,0,0,0,0,0,0,0,0,2.75,0,0,6410,"BD","fall","96.7 60","136.7  to  80"
"1612","fall 1964","6410 BD 96.7 65 C1","6410 BD",96.7,65,31.13333333,-119.5583333,10,1964,0,0,0,0,0,0,3.15,0,0,0,0,0,6410,"BD","fall","96.7 65","136.7  to  80"
"1613","fall 1964","6410 BD 90 45 C1","6410 BD",90,45,32.90833333,-118.925,10,1964,0,0,0,0,0,0,9.03,0,0,0,0,0,6410,"BD","fall","90 45","136.7  to  80"
"1614","fall 1964","6410 BD 126.7 60 C1","6410 BD",126.7,60,26.06333333,-115.78,10,1964,0,0,0,0,0,0,0,0,0,0,12,18,6410,"BD","fall","126.7 60","136.7  to  80"
"1615","fall 1964","6410 BD 130 30 C1","6410 BD",130,30,26.48333333,-113.4833333,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","130 30","136.7  to  80"
"1616","fall 1964","6410 BD 130 35 C1","6410 BD",130,35,26.30166667,-113.8583333,10,1964,2.99,0,0,0,0,0,0,0,0,0,5.98,23.92,6410,"BD","fall","130 35","136.7  to  80"
"1617","fall 1964","6410 BD 136.7 50 C1","6410 BD",136.7,50,24.69166667,-113.975,10,1964,0,0,0,0,0,0,6.2,0,0,0,18.6,58.9,6410,"BD","fall","136.7 50","136.7  to  80"
"1618","fall 1964","6410 BD 113.3 65 C1","6410 BD",113.3,65,28.18666667,-117.595,10,1964,0,0,0,0,0,0,0,0,0,0,8.67,0,6410,"BD","fall","113.3 65","136.7  to  80"
"1619","fall 1964","6410 BD 103.3 35 C1","6410 BD",103.3,35,30.93333333,-116.75,10,1964,0,0,0,0,0,0,0,0,0,0,7.6,0,6410,"BD","fall","103.3 35","136.7  to  80"
"1620","fall 1964","6410 BD 103.3 40 C1","6410 BD",103.3,40,30.75333333,-117.0916667,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","103.3 40","136.7  to  80"
"1621","fall 1964","6410 BD 130 40 C1","6410 BD",130,40,26.15333333,-114.1416667,10,1964,0,0,0,0,0,0,0,0,0,0,6.04,51.34,6410,"BD","fall","130 40","136.7  to  80"
"1622","fall 1964","6410 BD 96.7 40 C1","6410 BD",96.7,40,31.90833333,-117.8333333,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","96.7 40","136.7  to  80"
"1623","fall 1964","6410 BD 133.3 60 C1","6410 BD",133.3,60,24.91333333,-115.0333333,10,1964,0,0,0,0,0,0,0,0,0,0,12.08,18.12,6410,"BD","fall","133.3 60","136.7  to  80"
"1624","fall 1964","6410 BD 103.3 80 C1","6410 BD",103.3,80,29.425,-119.7333333,10,1964,3.19,0,0,0,0,0,0,0,0,0,12.76,35.09,6410,"BD","fall","103.3 80","136.7  to  80"
"1625","fall 1964","6410 BD 116.7 35 C1","6410 BD",116.7,35,28.63333333,-115.2666667,10,1964,9.51,15.85,0,0,0,0,0,0,0,0,136.31,66.57,6410,"BD","fall","116.7 35","136.7  to  80"
"1626","fall 1964","6410 BD 136.7 35 C1","6410 BD",136.7,35,25.19166667,-113.0133333,10,1964,0,0,0,0,0,0,0,0,0,0,9.18,9.18,6410,"BD","fall","136.7 35","136.7  to  80"
"1627","fall 1964","6410 BD 90 53 C1","6410 BD",90,53,32.65,-119.475,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","90 53","136.7  to  80"
"1628","fall 1964","6410 BD 130 55 C1","6410 BD",130,55,25.65833333,-115.0833333,10,1964,0,8.4,0,0,0,0,2.8,0,0,0,28,711.2,6410,"BD","fall","130 55","136.7  to  80"
"1629","fall 1964","6410 BD 136.7 45 C1","6410 BD",136.7,45,24.88333333,-113.6116667,10,1964,2.85,2.85,0,0,0,0,0,0,0,0,19.95,11.4,6410,"BD","fall","136.7 45","136.7  to  80"
"1630","fall 1964","6410 BD 113.3 60 C1","6410 BD",113.3,60,28.33,-117.2833333,10,1964,5.62,0,0,0,0,0,0,0,0,0,39.34,2.81,6410,"BD","fall","113.3 60","136.7  to  80"
"1631","fall 1964","6410 BD 100 90 C1","6410 BD",100,90,29.69166667,-120.7916667,10,1964,38.35,20.65,0,11.8,0,0,0,0,0,0,5.9,35.4,6410,"BD","fall","100 90","136.7  to  80"
"1632","fall 1964","6410 BD 103.3 30 C1","6410 BD",103.3,30,31.08833333,-116.4166667,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","103.3 30","136.7  to  80"
"1633","fall 1964","6410 BD 136.7 23 C1","6410 BD",136.7,23,25.56666667,-112.3166667,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","136.7 23","136.7  to  80"
"1634","fall 1964","6410 BD 96.7 35 C1","6410 BD",96.7,35,32.09,-117.4766667,10,1964,0,0,0,0,0,0,0,0,0,0,41.16,0,6410,"BD","fall","96.7 35","136.7  to  80"
"1635","fall 1964","6410 BD 103.3 55 C1","6410 BD",103.3,55,30.25833333,-118.0866667,10,1964,47.1,0,0,3.14,0,0,3.14,0,0,0,72.22,47.1,6410,"BD","fall","103.3 55","136.7  to  80"
"1636","fall 1964","6410 BD 113.3 80 C1","6410 BD",113.3,80,27.7,-118.5583333,10,1964,0,138.72,0,20.23,0,0,2.89,0,0,0,54.91,722.5,6410,"BD","fall","113.3 80","136.7  to  80"
"1637","fall 1964","6410 BD 93.3 70 C1","6410 BD",93.3,70,31.49166667,-120.255,10,1964,0,0,0,0,0,0,2.88,0,0,0,0,0,6410,"BD","fall","93.3 70","136.7  to  80"
"1638","fall 1964","6410 BD 136.7 30 C1","6410 BD",136.7,30,25.33666667,-112.7666667,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","136.7 30","136.7  to  80"
"1639","fall 1964","6410 BD 90 37 C1","6410 BD",90,37,33.18333333,-118.375,10,1964,0,0,0,0,0,0,3.05,0,0,0,24.4,0,6410,"BD","fall","90 37","136.7  to  80"
"1640","fall 1964","6410 BD 93.3 60 C1","6410 BD",93.3,60,31.83333333,-119.5666667,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","93.3 60","136.7  to  80"
"1641","fall 1964","6410 BD 113.3 55 C1","6410 BD",113.3,55,28.48666667,-116.9083333,10,1964,5.86,0,0,0,0,0,0,0,0,0,5.86,0,6410,"BD","fall","113.3 55","136.7  to  80"
"1642","fall 1964","6410 BD 100 80 C1","6410 BD",100,80,30.01666667,-120.1383333,10,1964,0,12.8,3.2,6.4,0,0,3.2,0,6.4,0,60.8,131.2,6410,"BD","fall","100 80","136.7  to  80"
"1643","fall 1964","6410 BD 90 28 C1","6410 BD",90,28,33.475,-117.7783333,10,1964,0,0,0,0,0,0,0,0,0,0,0,0,6410,"BD","fall","90 28","136.7  to  80"
"1644","fall 1964","6410 BD 116.7 26 C1","6410 BD",116.7,26,28.93333333,-114.6916667,10,1964,2.41,0,0,0,0,0,0,0,0,0,9.64,7.23,6410,"BD","fall","116.7 26","136.7  to  80"
"1645","fall 1964","6410 BD 116.7 30 C1","6410 BD",116.7,30,28.8,-114.9416667,10,1964,2.73,2.73,0,0,0,0,0,0,0,0,49.14,2.73,6410,"BD","fall","116.7 30","136.7  to  80"
"1646","fall 1964","6410 BD 100 70 C1","6410 BD",100,70,30.35,-119.4666667,10,1964,3.12,3.12,0,0,0,0,3.12,0,0,0,15.6,18.72,6410,"BD","fall","100 70","136.7  to  80"
"1647","fall 1964","6410 BD 136.7 40 C1","6410 BD",136.7,40,25.06666667,-113.2533333,10,1964,0,0,0,0,0,0,0,0,0,0,16.05,80.25,6410,"BD","fall","136.7 40","136.7  to  80"
"1648","fall 1964","6410 BD 103.3 60 C1","6410 BD",103.3,60,30.1,-118.4166667,10,1964,121.6,12.8,3.2,3.2,0,0,9.6,0,6.4,0,35.2,19.2,6410,"BD","fall","103.3 60","136.7  to  80"
"1649","fall 1964","6410 BD 130 50 C1","6410 BD",130,50,25.825,-114.77,10,1964,0,0,0,0,0,0,0,0,0,0,29.7,365.31,6410,"BD","fall","130 50","136.7  to  80"
"1650","fall 1965","6509 BD 110 32 C1","6509 BD",110,32,29.86666667,-115.7966667,9,1965,0,0,0,0,0,0,0,0,0,0,3.44,0,6509,"BD","fall","110 32","136.7  to  80"
"1651","fall 1965","6509 BD 86.7 80 C1","6509 BD",86.7,80,32.325,-121.7166667,9,1965,0,0,0,0,0,0,0,0,0,0,0,0,6509,"BD","fall","86.7 80","136.7  to  80"
"1652","fall 1965","6509 BD 106.7 65 C1","6509 BD",106.7,65,29.35,-118.35,9,1965,22.96,26.24,0,0,0,0,3.28,0,0,0,186.96,367.36,6509,"BD","fall","106.7 65","136.7  to  80"
"1653","fall 1965","6509 BD 116.7 45 C1","6509 BD",116.7,45,28.3,-115.9333333,9,1965,8.67,0,0,0,0,0,0,0,0,0,26.01,43.35,6509,"BD","fall","116.7 45","136.7  to  80"
"1654","fall 1965","6509 BD 116.7 35 C1","6509 BD",116.7,35,28.63333333,-115.2666667,9,1965,0,0,0,0,0,0,0,0,0,0,29.2,2.92,6509,"BD","fall","116.7 35","136.7  to  80"
"1655","fall 1965","6509 BD 133.3 40 C1","6509 BD",133.3,40,25.60833333,-113.7916667,9,1965,0,0,0,0,0,0,0,0,0,0,9.12,48.64,6509,"BD","fall","133.3 40","136.7  to  80"
"1656","fall 1965","6509 BD 123.3 45 C1","6509 BD",123.3,45,27.20833333,-115.1833333,9,1965,0,0,0,0,0,0,0,0,0,0,3.03,3.03,6509,"BD","fall","123.3 45","136.7  to  80"
"1657","fall 1965","6509 BD 106.7 70 C1","6509 BD",106.7,70,29.18333333,-118.6833333,9,1965,33.33,15.15,0,0,0,0,3.03,0,0,0,124.23,187.86,6509,"BD","fall","106.7 70","136.7  to  80"
"1658","fall 1965","6509 BD 106.7 60 C1","6509 BD",106.7,60,29.54166667,-118.0283333,9,1965,2.95,2.95,0,0,0,0,0,0,0,0,91.45,32.45,6509,"BD","fall","106.7 60","136.7  to  80"
"1659","fall 1965","6509 BD 86.7 70 C1","6509 BD",86.7,70,32.66666667,-121.0033333,9,1965,0,0,0,0,0,0,6.06,0,0,0,0,0,6509,"BD","fall","86.7 70","136.7  to  80"
"1660","fall 1965","6509 BD 119 33 C1","6509 BD",119,33,28.31666667,-114.8833333,9,1965,0,0,0,0,0,0,0,0,0,0,0,0,6509,"BD","fall","119 33","136.7  to  80"
"1661","fall 1965","6509 BD 110 35 C1","6509 BD",110,35,29.76666667,-116,9,1965,0,0,0,0,0,0,2.98,0,0,0,2.98,2.98,6509,"BD","fall","110 35","136.7  to  80"
"1662","fall 1965","6509 BD 116.7 26 C1","6509 BD",116.7,26,28.93333333,-114.6916667,9,1965,0,0,0,0,0,0,0,0,0,0,13.15,0,6509,"BD","fall","116.7 26","136.7  to  80"
"1663","fall 1965","6509 BD 90 28 C1","6509 BD",90,28,33.475,-117.7783333,9,1965,0,0,0,0,0,0,0,0,0,0,0,0,6509,"BD","fall","90 28","136.7  to  80"
"1664","fall 1965","6509 BD 116.7 40 C1","6509 BD",116.7,40,28.46666667,-115.5916667,9,1965,3.11,0,0,0,0,0,0,0,0,0,40.43,9.33,6509,"BD","fall","116.7 40","136.7  to  80"
"1665","fall 1965","6509 BD 100 40 C1","6509 BD",100,40,31.375,-117.4583333,9,1965,0,0,0,0,0,0,0,0,0,0,157,3.14,6509,"BD","fall","100 40","136.7  to  80"
"1666","fall 1965","6509 BD 96.7 80 C1","6509 BD",96.7,80,30.58333333,-120.5166667,9,1965,37.7,58,0,8.7,0,0,0,0,0,0,63.8,420.5,6509,"BD","fall","96.7 80","136.7  to  80"
"1667","fall 1965","6509 BD 113.3 50 C1","6509 BD",113.3,50,28.69166667,-116.6083333,9,1965,21,30,0,0,0,0,3,0,0,0,243,1170,6509,"BD","fall","113.3 50","136.7  to  80"
"1668","fall 1965","6509 BD 106.7 50 C1","6509 BD",106.7,50,29.9,-117.3333333,9,1965,15.95,0,0,0,0,0,0,0,0,0,12.76,3.19,6509,"BD","fall","106.7 50","136.7  to  80"
"1669","fall 1965","6509 BD 106.7 55 C1","6509 BD",106.7,55,29.73333333,-117.65,9,1965,12.24,0,0,0,0,0,0,0,0,0,30.6,6.12,6509,"BD","fall","106.7 55","136.7  to  80"
"1670","fall 1965","6509 BD 113.3 40 C1","6509 BD",113.3,40,29.03333333,-115.95,9,1965,3.09,0,0,0,0,0,0,0,0,0,176.13,43.26,6509,"BD","fall","113.3 40","136.7  to  80"
"1671","fall 1965","6509 BD 113.3 45 C1","6509 BD",113.3,45,28.86666667,-116.3,9,1965,14.82,4.94,0,0,0,0,4.94,0,0,0,214.89,167.96,6509,"BD","fall","113.3 45","136.7  to  80"
"1672","fall 1965","6509 BD 86.7 45 C1","6509 BD",86.7,45,33.5,-119.3166667,9,1965,0,0,0,3.2,0,0,3.2,0,0,0,64,0,6509,"BD","fall","86.7 45","136.7  to  80"
"1673","fall 1965","6509 BD 120 60 C1","6509 BD",120,60,27.21666667,-116.5083333,9,1965,3.14,0,3.14,0,0,0,0,0,0,0,128.74,533.8,6509,"BD","fall","120 60","136.7  to  80"
"1674","fall 1965","6509 BD 123.3 50 C1","6509 BD",123.3,50,27.05,-115.5,9,1965,0,0,0,0,0,0,0,0,0,0,80.08,67.76,6509,"BD","fall","123.3 50","136.7  to  80"
"1675","fall 1965","6509 BD 90 37 C1","6509 BD",90,37,33.18333333,-118.375,9,1965,0,0,0,0,0,0,0,0,0,0,32.23,0,6509,"BD","fall","90 37","136.7  to  80"
"1676","fall 1965","6509 BD 116.7 30 C1","6509 BD",116.7,30,28.8,-114.9416667,9,1965,0,0,0,0,0,0,0,0,0,0,2.6,0,6509,"BD","fall","116.7 30","136.7  to  80"
"1677","fall 1965","6509 BD 110 45 C1","6509 BD",110,45,29.42833333,-116.63,9,1965,6.7,0,0,0,0,0,3.35,0,0,0,90.45,10.05,6509,"BD","fall","110 45","136.7  to  80"
"1678","fall 1965","6509 BD 100 35 C1","6509 BD",100,35,31.50833333,-117.1166667,9,1965,3.04,0,0,0,0,0,3.04,0,0,0,148.96,6.08,6509,"BD","fall","100 35","136.7  to  80"
"1679","fall 1965","6509 BD 110 55 C1","6509 BD",110,55,29.10666667,-117.2833333,9,1965,15.3,0,0,0,0,0,0,0,0,0,15.3,88.74,6509,"BD","fall","110 55","136.7  to  80"
"1680","fall 1965","6509 BD 110 60 C1","6509 BD",110,60,28.94166667,-117.6333333,9,1965,2.98,5.96,0,0,0,0,0,0,0,0,0,187.74,6509,"BD","fall","110 60","136.7  to  80"
"1681","fall 1965","6509 BD 106.7 45 C1","6509 BD",106.7,45,30.05333333,-116.9916667,9,1965,3.28,0,0,0,0,0,0,0,0,0,19.68,19.68,6509,"BD","fall","106.7 45","136.7  to  80"
"1682","fall 1965","6509 BD 86.7 50 C1","6509 BD",86.7,50,33.33333333,-119.6583333,9,1965,0,0,0,0,0,0,0,0,0,0,10.6,0,6509,"BD","fall","86.7 50","136.7  to  80"
"1683","fall 1965","6509 BD 86.7 55 C1","6509 BD",86.7,55,33.16666667,-120,9,1965,0,0,0,0,0,0,2.82,0,0,2.82,2.82,0,6509,"BD","fall","86.7 55","136.7  to  80"
"1684","fall 1965","6509 BD 86.7 60 C1","6509 BD",86.7,60,33,-120.3583333,9,1965,0,0,0,0,0,0,0,0,0,3.03,3.03,0,6509,"BD","fall","86.7 60","136.7  to  80"
